2026-02-03 00:06:47.345917 -Reason : Allowed Packet : 192.168.0.139 - Packet :{'source_ip': '192.168.0.139', 'destination_ip': '10.10.180.254', 'port': 18709, 'protocol': 'UDP'} 
2026-02-03 00:16:57.111859 -Reason : Allowed Packet : 192.168.82.161 - Packet :{'source_ip': '192.168.82.161', 'destination_ip': '10.10.161.211', 'port': 64242, 'protocol': 'TCP'} 
2026-02-03 00:16:57.343851 -Reason : Allowed Packet : 192.168.151.55 - Packet :{'source_ip': '192.168.151.55', 'destination_ip': '10.10.180.173', 'port': 45412, 'protocol': 'TCP'} 
2026-02-03 00:16:57.528980 -Reason : Allowed Packet : 192.168.49.147 - Packet :{'source_ip': '192.168.49.147', 'destination_ip': '10.10.109.220', 'port': 12276, 'protocol': 'UDP'} 
2026-02-03 00:16:57.620692 -Reason : Allowed Packet : 192.168.172.63 - Packet :{'source_ip': '192.168.172.63', 'destination_ip': '10.10.180.128', 'port': 30606, 'protocol': 'TCP'} 
2026-02-03 00:16:58.033951 -Reason : Allowed Packet : 192.168.218.126 - Packet :{'source_ip': '192.168.218.126', 'destination_ip': '10.10.81.150', 'port': 50130, 'protocol': 'UDP'} 
2026-02-03 00:16:58.113806 -Reason : Allowed Packet : 192.168.9.34 - Packet :{'source_ip': '192.168.9.34', 'destination_ip': '10.10.197.234', 'port': 25989, 'protocol': 'UDP'} 
2026-02-03 00:16:58.347207 -Reason : Allowed Packet : 192.168.172.70 - Packet :{'source_ip': '192.168.172.70', 'destination_ip': '10.10.189.136', 'port': 15295, 'protocol': 'UDP'} 
2026-02-03 00:16:58.529590 -Reason : Allowed Packet : 192.168.119.177 - Packet :{'source_ip': '192.168.119.177', 'destination_ip': '10.10.157.245', 'port': 7252, 'protocol': 'ICMP'} 
2026-02-03 00:16:58.625059 -Reason : Allowed Packet : 192.168.215.42 - Packet :{'source_ip': '192.168.215.42', 'destination_ip': '10.10.28.223', 'port': 61221, 'protocol': 'TCP'} 
2026-02-03 00:16:59.036885 -Reason : Allowed Packet : 192.168.149.145 - Packet :{'source_ip': '192.168.149.145', 'destination_ip': '10.10.247.113', 'port': 18868, 'protocol': 'UDP'} 
2026-02-03 00:16:59.116052 -Reason : Allowed Packet : 192.168.128.158 - Packet :{'source_ip': '192.168.128.158', 'destination_ip': '10.10.207.252', 'port': 53739, 'protocol': 'TCP'} 
2026-02-03 00:16:59.350797 -Reason : Allowed Packet : 192.168.64.218 - Packet :{'source_ip': '192.168.64.218', 'destination_ip': '10.10.168.67', 'port': 2309, 'protocol': 'ICMP'} 
2026-02-03 00:16:59.534034 -Reason : Allowed Packet : 192.168.64.22 - Packet :{'source_ip': '192.168.64.22', 'destination_ip': '10.10.63.208', 'port': 38398, 'protocol': 'UDP'} 
2026-02-03 00:16:59.627810 -Reason : Allowed Packet : 192.168.153.93 - Packet :{'source_ip': '192.168.153.93', 'destination_ip': '10.10.158.87', 'port': 51994, 'protocol': 'UDP'} 
2026-02-03 00:17:00.038835 -Reason : Allowed Packet : 192.168.46.63 - Packet :{'source_ip': '192.168.46.63', 'destination_ip': '10.10.68.133', 'port': 41059, 'protocol': 'UDP'} 
2026-02-03 00:17:00.117729 -Reason : Allowed Packet : 192.168.170.39 - Packet :{'source_ip': '192.168.170.39', 'destination_ip': '10.10.194.165', 'port': 65249, 'protocol': 'TCP'} 
2026-02-03 00:17:00.354472 -Reason : Allowed Packet : 192.168.126.97 - Packet :{'source_ip': '192.168.126.97', 'destination_ip': '10.10.146.165', 'port': 1668, 'protocol': 'ICMP'} 
2026-02-03 00:17:00.536223 -Reason : Allowed Packet : 192.168.170.114 - Packet :{'source_ip': '192.168.170.114', 'destination_ip': '10.10.188.132', 'port': 50752, 'protocol': 'ICMP'} 
2026-02-03 00:17:00.629702 -Reason : Allowed Packet : 192.168.115.90 - Packet :{'source_ip': '192.168.115.90', 'destination_ip': '10.10.115.188', 'port': 6560, 'protocol': 'UDP'} 
2026-02-03 00:17:01.041090 -Reason : Allowed Packet : 192.168.169.202 - Packet :{'source_ip': '192.168.169.202', 'destination_ip': '10.10.19.120', 'port': 25192, 'protocol': 'ICMP'} 
2026-02-03 00:17:01.120739 -Reason : Allowed Packet : 192.168.137.23 - Packet :{'source_ip': '192.168.137.23', 'destination_ip': '10.10.153.239', 'port': 45936, 'protocol': 'UDP'} 
2026-02-03 00:17:01.356658 -Reason : Allowed Packet : 192.168.176.172 - Packet :{'source_ip': '192.168.176.172', 'destination_ip': '10.10.62.97', 'port': 30868, 'protocol': 'UDP'} 
2026-02-03 00:17:01.539563 -Reason : Allowed Packet : 192.168.33.74 - Packet :{'source_ip': '192.168.33.74', 'destination_ip': '10.10.136.99', 'port': 52575, 'protocol': 'UDP'} 
2026-02-03 00:17:01.633646 -Reason : Allowed Packet : 192.168.167.137 - Packet :{'source_ip': '192.168.167.137', 'destination_ip': '10.10.73.148', 'port': 53125, 'protocol': 'TCP'} 
2026-02-03 00:17:02.042065 -Reason : Allowed Packet : 192.168.185.184 - Packet :{'source_ip': '192.168.185.184', 'destination_ip': '10.10.64.220', 'port': 17735, 'protocol': 'UDP'} 
2026-02-03 00:17:02.124419 -Reason : Allowed Packet : 192.168.236.155 - Packet :{'source_ip': '192.168.236.155', 'destination_ip': '10.10.43.22', 'port': 3427, 'protocol': 'TCP'} 
2026-02-03 00:17:02.358594 -Reason : Allowed Packet : 192.168.245.29 - Packet :{'source_ip': '192.168.245.29', 'destination_ip': '10.10.146.249', 'port': 19484, 'protocol': 'TCP'} 
2026-02-03 00:17:02.543629 -Reason : Allowed Packet : 192.168.116.223 - Packet :{'source_ip': '192.168.116.223', 'destination_ip': '10.10.112.70', 'port': 52130, 'protocol': 'ICMP'} 
2026-02-03 00:17:02.636299 -Reason : Allowed Packet : 192.168.66.69 - Packet :{'source_ip': '192.168.66.69', 'destination_ip': '10.10.199.184', 'port': 13656, 'protocol': 'TCP'} 
2026-02-03 00:17:03.044139 -Reason : Allowed Packet : 192.168.136.91 - Packet :{'source_ip': '192.168.136.91', 'destination_ip': '10.10.105.16', 'port': 44105, 'protocol': 'ICMP'} 
2026-02-03 00:17:03.126727 -Reason : Allowed Packet : 192.168.181.194 - Packet :{'source_ip': '192.168.181.194', 'destination_ip': '10.10.56.145', 'port': 10478, 'protocol': 'UDP'} 
2026-02-03 00:17:03.361804 -Reason : Allowed Packet : 192.168.61.158 - Packet :{'source_ip': '192.168.61.158', 'destination_ip': '10.10.34.18', 'port': 57123, 'protocol': 'UDP'} 
2026-02-03 00:17:03.546649 -Reason : Allowed Packet : 192.168.67.140 - Packet :{'source_ip': '192.168.67.140', 'destination_ip': '10.10.65.135', 'port': 38953, 'protocol': 'TCP'} 
2026-02-03 00:17:03.637744 -Reason : Allowed Packet : 192.168.77.228 - Packet :{'source_ip': '192.168.77.228', 'destination_ip': '10.10.83.247', 'port': 14957, 'protocol': 'UDP'} 
2026-02-03 00:17:04.046614 -Reason : Allowed Packet : 192.168.35.114 - Packet :{'source_ip': '192.168.35.114', 'destination_ip': '10.10.226.182', 'port': 3892, 'protocol': 'UDP'} 
2026-02-03 00:17:04.128101 -Reason : Allowed Packet : 192.168.164.184 - Packet :{'source_ip': '192.168.164.184', 'destination_ip': '10.10.101.241', 'port': 36742, 'protocol': 'UDP'} 
2026-02-03 00:17:04.363777 -Reason : Allowed Packet : 192.168.136.96 - Packet :{'source_ip': '192.168.136.96', 'destination_ip': '10.10.221.85', 'port': 41566, 'protocol': 'UDP'} 
2026-02-03 00:17:04.548997 -Reason : Allowed Packet : 192.168.224.74 - Packet :{'source_ip': '192.168.224.74', 'destination_ip': '10.10.72.207', 'port': 3068, 'protocol': 'UDP'} 
2026-02-03 00:17:04.640257 -Reason : Allowed Packet : 192.168.252.156 - Packet :{'source_ip': '192.168.252.156', 'destination_ip': '10.10.228.175', 'port': 55950, 'protocol': 'UDP'} 
2026-02-03 00:17:05.048166 -Reason : Allowed Packet : 192.168.15.57 - Packet :{'source_ip': '192.168.15.57', 'destination_ip': '10.10.76.180', 'port': 46394, 'protocol': 'UDP'} 
2026-02-03 00:17:05.131017 -Reason : Allowed Packet : 192.168.25.101 - Packet :{'source_ip': '192.168.25.101', 'destination_ip': '10.10.247.226', 'port': 62070, 'protocol': 'UDP'} 
2026-02-03 00:17:05.366673 -Reason : Allowed Packet : 192.168.200.253 - Packet :{'source_ip': '192.168.200.253', 'destination_ip': '10.10.31.206', 'port': 33438, 'protocol': 'TCP'} 
2026-02-03 00:17:05.551270 -Reason : Allowed Packet : 192.168.2.182 - Packet :{'source_ip': '192.168.2.182', 'destination_ip': '10.10.177.158', 'port': 4494, 'protocol': 'ICMP'} 
2026-02-03 00:17:05.641656 -Reason : Allowed Packet : 192.168.179.107 - Packet :{'source_ip': '192.168.179.107', 'destination_ip': '10.10.65.26', 'port': 8966, 'protocol': 'ICMP'} 
2026-02-03 00:17:06.050603 -Reason : Allowed Packet : 192.168.9.98 - Packet :{'source_ip': '192.168.9.98', 'destination_ip': '10.10.158.121', 'port': 32664, 'protocol': 'ICMP'} 
2026-02-03 00:17:06.133518 -Reason : Allowed Packet : 192.168.78.4 - Packet :{'source_ip': '192.168.78.4', 'destination_ip': '10.10.118.74', 'port': 65531, 'protocol': 'TCP'} 
2026-02-03 00:17:06.369171 -Reason : Allowed Packet : 192.168.160.119 - Packet :{'source_ip': '192.168.160.119', 'destination_ip': '10.10.230.153', 'port': 60047, 'protocol': 'UDP'} 
2026-02-03 00:17:06.553128 -Reason : Allowed Packet : 192.168.228.174 - Packet :{'source_ip': '192.168.228.174', 'destination_ip': '10.10.15.193', 'port': 26568, 'protocol': 'ICMP'} 
2026-02-03 00:17:06.644061 -Reason : Allowed Packet : 192.168.75.74 - Packet :{'source_ip': '192.168.75.74', 'destination_ip': '10.10.125.230', 'port': 51510, 'protocol': 'TCP'} 
2026-02-03 00:17:07.052628 -Reason : Allowed Packet : 192.168.16.24 - Packet :{'source_ip': '192.168.16.24', 'destination_ip': '10.10.228.174', 'port': 62764, 'protocol': 'ICMP'} 
2026-02-03 00:17:07.136129 -Reason : Allowed Packet : 192.168.220.170 - Packet :{'source_ip': '192.168.220.170', 'destination_ip': '10.10.187.108', 'port': 2474, 'protocol': 'UDP'} 
2026-02-03 00:17:07.374086 -Reason : Allowed Packet : 192.168.36.127 - Packet :{'source_ip': '192.168.36.127', 'destination_ip': '10.10.187.81', 'port': 65950, 'protocol': 'ICMP'} 
2026-02-03 00:17:07.555531 -Reason : Allowed Packet : 192.168.209.254 - Packet :{'source_ip': '192.168.209.254', 'destination_ip': '10.10.242.204', 'port': 8601, 'protocol': 'TCP'} 
2026-02-03 00:17:07.645539 -Reason : Allowed Packet : 192.168.32.209 - Packet :{'source_ip': '192.168.32.209', 'destination_ip': '10.10.87.146', 'port': 66065, 'protocol': 'TCP'} 
2026-02-03 00:17:08.054469 -Reason : Allowed Packet : 192.168.162.205 - Packet :{'source_ip': '192.168.162.205', 'destination_ip': '10.10.1.6', 'port': 41254, 'protocol': 'UDP'} 
2026-02-03 00:17:08.138528 -Reason : Allowed Packet : 192.168.172.23 - Packet :{'source_ip': '192.168.172.23', 'destination_ip': '10.10.38.112', 'port': 34545, 'protocol': 'TCP'} 
2026-02-03 00:17:08.376797 -Reason : Allowed Packet : 192.168.194.185 - Packet :{'source_ip': '192.168.194.185', 'destination_ip': '10.10.160.28', 'port': 21611, 'protocol': 'TCP'} 
2026-02-03 00:17:08.558295 -Reason : Allowed Packet : 192.168.49.214 - Packet :{'source_ip': '192.168.49.214', 'destination_ip': '10.10.234.144', 'port': 3698, 'protocol': 'UDP'} 
2026-02-03 00:17:08.647746 -Reason : Allowed Packet : 192.168.212.206 - Packet :{'source_ip': '192.168.212.206', 'destination_ip': '10.10.131.104', 'port': 51731, 'protocol': 'TCP'} 
2026-02-03 00:17:09.057830 -Reason : Allowed Packet : 192.168.24.160 - Packet :{'source_ip': '192.168.24.160', 'destination_ip': '10.10.113.164', 'port': 26442, 'protocol': 'TCP'} 
2026-02-03 00:17:09.140429 -Reason : Allowed Packet : 192.168.252.0 - Packet :{'source_ip': '192.168.252.0', 'destination_ip': '10.10.204.235', 'port': 34223, 'protocol': 'TCP'} 
2026-02-03 00:17:09.380011 -Reason : Allowed Packet : 192.168.216.184 - Packet :{'source_ip': '192.168.216.184', 'destination_ip': '10.10.63.194', 'port': 59138, 'protocol': 'ICMP'} 
2026-02-03 00:17:09.559406 -Reason : Allowed Packet : 192.168.11.26 - Packet :{'source_ip': '192.168.11.26', 'destination_ip': '10.10.7.30', 'port': 30236, 'protocol': 'UDP'} 
2026-02-03 00:17:09.649127 -Reason : Allowed Packet : 192.168.16.103 - Packet :{'source_ip': '192.168.16.103', 'destination_ip': '10.10.131.34', 'port': 31172, 'protocol': 'ICMP'} 
2026-02-03 00:17:10.059978 -Reason : Allowed Packet : 192.168.132.207 - Packet :{'source_ip': '192.168.132.207', 'destination_ip': '10.10.105.126', 'port': 1013, 'protocol': 'ICMP'} 
2026-02-03 00:17:10.142243 -Reason : Allowed Packet : 192.168.200.122 - Packet :{'source_ip': '192.168.200.122', 'destination_ip': '10.10.203.227', 'port': 1443, 'protocol': 'UDP'} 
2026-02-03 00:17:10.381520 -Reason : Allowed Packet : 192.168.254.97 - Packet :{'source_ip': '192.168.254.97', 'destination_ip': '10.10.47.227', 'port': 5626, 'protocol': 'TCP'} 
2026-02-03 00:17:10.562528 -Reason : Allowed Packet : 192.168.7.6 - Packet :{'source_ip': '192.168.7.6', 'destination_ip': '10.10.134.212', 'port': 44758, 'protocol': 'ICMP'} 
2026-02-03 00:17:10.652333 -Reason : Allowed Packet : 192.168.221.17 - Packet :{'source_ip': '192.168.221.17', 'destination_ip': '10.10.228.89', 'port': 13018, 'protocol': 'ICMP'} 
2026-02-03 00:17:11.061335 -Reason : Allowed Packet : 192.168.127.4 - Packet :{'source_ip': '192.168.127.4', 'destination_ip': '10.10.146.199', 'port': 43364, 'protocol': 'ICMP'} 
2026-02-03 00:17:11.144741 -Reason : Allowed Packet : 192.168.183.65 - Packet :{'source_ip': '192.168.183.65', 'destination_ip': '10.10.46.92', 'port': 34692, 'protocol': 'UDP'} 
2026-02-03 00:17:11.383679 -Reason : Allowed Packet : 192.168.58.241 - Packet :{'source_ip': '192.168.58.241', 'destination_ip': '10.10.170.90', 'port': 39311, 'protocol': 'ICMP'} 
2026-02-03 00:17:11.564345 -Reason : Allowed Packet : 192.168.83.194 - Packet :{'source_ip': '192.168.83.194', 'destination_ip': '10.10.163.221', 'port': 56971, 'protocol': 'ICMP'} 
2026-02-03 00:17:11.654366 -Reason : Allowed Packet : 192.168.122.27 - Packet :{'source_ip': '192.168.122.27', 'destination_ip': '10.10.49.67', 'port': 19365, 'protocol': 'UDP'} 
2026-02-03 00:17:12.062356 -Reason : Allowed Packet : 192.168.23.97 - Packet :{'source_ip': '192.168.23.97', 'destination_ip': '10.10.234.141', 'port': 47706, 'protocol': 'UDP'} 
2026-02-03 00:17:12.146194 -Reason : Allowed Packet : 192.168.144.0 - Packet :{'source_ip': '192.168.144.0', 'destination_ip': '10.10.233.211', 'port': 7878, 'protocol': 'UDP'} 
2026-02-03 00:17:12.384433 -Reason : Allowed Packet : 192.168.5.132 - Packet :{'source_ip': '192.168.5.132', 'destination_ip': '10.10.41.219', 'port': 11957, 'protocol': 'TCP'} 
2026-02-03 00:17:12.566256 -Reason : Allowed Packet : 192.168.122.116 - Packet :{'source_ip': '192.168.122.116', 'destination_ip': '10.10.119.84', 'port': 39615, 'protocol': 'UDP'} 
2026-02-03 00:17:12.657216 -Reason : Allowed Packet : 192.168.241.177 - Packet :{'source_ip': '192.168.241.177', 'destination_ip': '10.10.55.210', 'port': 42546, 'protocol': 'UDP'} 
2026-02-03 00:17:13.065538 -Reason : Allowed Packet : 192.168.176.79 - Packet :{'source_ip': '192.168.176.79', 'destination_ip': '10.10.21.226', 'port': 37162, 'protocol': 'UDP'} 
2026-02-03 00:17:13.148141 -Reason : Allowed Packet : 192.168.109.196 - Packet :{'source_ip': '192.168.109.196', 'destination_ip': '10.10.9.35', 'port': 37936, 'protocol': 'UDP'} 
2026-02-03 00:17:13.387034 -Reason : Allowed Packet : 192.168.72.158 - Packet :{'source_ip': '192.168.72.158', 'destination_ip': '10.10.164.231', 'port': 62079, 'protocol': 'TCP'} 
2026-02-03 00:17:13.568438 -Reason : Allowed Packet : 192.168.112.63 - Packet :{'source_ip': '192.168.112.63', 'destination_ip': '10.10.233.214', 'port': 12974, 'protocol': 'UDP'} 
2026-02-03 00:17:13.659213 -Reason : Allowed Packet : 192.168.47.58 - Packet :{'source_ip': '192.168.47.58', 'destination_ip': '10.10.168.16', 'port': 57779, 'protocol': 'TCP'} 
2026-02-03 00:17:14.068049 -Reason : Allowed Packet : 192.168.96.253 - Packet :{'source_ip': '192.168.96.253', 'destination_ip': '10.10.126.151', 'port': 13702, 'protocol': 'UDP'} 
2026-02-03 00:17:14.151846 -Reason : Allowed Packet : 192.168.126.29 - Packet :{'source_ip': '192.168.126.29', 'destination_ip': '10.10.124.238', 'port': 59138, 'protocol': 'ICMP'} 
2026-02-03 00:17:14.389827 -Reason : Allowed Packet : 192.168.40.249 - Packet :{'source_ip': '192.168.40.249', 'destination_ip': '10.10.111.176', 'port': 16116, 'protocol': 'ICMP'} 
2026-02-03 00:17:14.570679 -Reason : Allowed Packet : 192.168.158.177 - Packet :{'source_ip': '192.168.158.177', 'destination_ip': '10.10.151.178', 'port': 48716, 'protocol': 'UDP'} 
2026-02-03 00:17:14.662656 -Reason : Allowed Packet : 192.168.29.224 - Packet :{'source_ip': '192.168.29.224', 'destination_ip': '10.10.190.78', 'port': 37223, 'protocol': 'UDP'} 
2026-02-03 00:17:15.069704 -Reason : Allowed Packet : 192.168.58.34 - Packet :{'source_ip': '192.168.58.34', 'destination_ip': '10.10.138.67', 'port': 40706, 'protocol': 'ICMP'} 
2026-02-03 00:17:15.154107 -Reason : Allowed Packet : 192.168.254.241 - Packet :{'source_ip': '192.168.254.241', 'destination_ip': '10.10.133.105', 'port': 12252, 'protocol': 'UDP'} 
2026-02-03 00:17:15.391847 -Reason : Allowed Packet : 192.168.97.88 - Packet :{'source_ip': '192.168.97.88', 'destination_ip': '10.10.111.249', 'port': 20964, 'protocol': 'ICMP'} 
2026-02-03 00:17:15.571691 -Reason : Allowed Packet : 192.168.32.14 - Packet :{'source_ip': '192.168.32.14', 'destination_ip': '10.10.147.68', 'port': 56436, 'protocol': 'UDP'} 
2026-02-03 00:17:15.665794 -Reason : Allowed Packet : 192.168.170.250 - Packet :{'source_ip': '192.168.170.250', 'destination_ip': '10.10.88.116', 'port': 2646, 'protocol': 'UDP'} 
2026-02-03 00:17:16.073277 -Reason : Allowed Packet : 192.168.171.118 - Packet :{'source_ip': '192.168.171.118', 'destination_ip': '10.10.219.126', 'port': 61784, 'protocol': 'TCP'} 
2026-02-03 00:17:16.155677 -Reason : Allowed Packet : 192.168.250.176 - Packet :{'source_ip': '192.168.250.176', 'destination_ip': '10.10.250.61', 'port': 60566, 'protocol': 'TCP'} 
2026-02-03 00:17:16.394067 -Reason : Allowed Packet : 192.168.254.62 - Packet :{'source_ip': '192.168.254.62', 'destination_ip': '10.10.184.103', 'port': 49656, 'protocol': 'UDP'} 
2026-02-03 00:17:16.574059 -Reason : Allowed Packet : 192.168.39.198 - Packet :{'source_ip': '192.168.39.198', 'destination_ip': '10.10.178.119', 'port': 27880, 'protocol': 'ICMP'} 
2026-02-03 00:17:16.670402 -Reason : Allowed Packet : 192.168.99.81 - Packet :{'source_ip': '192.168.99.81', 'destination_ip': '10.10.210.201', 'port': 62348, 'protocol': 'UDP'} 
2026-02-03 00:17:17.076292 -Reason : Allowed Packet : 192.168.100.86 - Packet :{'source_ip': '192.168.100.86', 'destination_ip': '10.10.125.26', 'port': 52912, 'protocol': 'ICMP'} 
2026-02-03 00:17:17.158086 -Reason : Allowed Packet : 192.168.140.124 - Packet :{'source_ip': '192.168.140.124', 'destination_ip': '10.10.2.30', 'port': 659, 'protocol': 'UDP'} 
2026-02-03 00:17:17.395680 -Reason : Allowed Packet : 192.168.120.237 - Packet :{'source_ip': '192.168.120.237', 'destination_ip': '10.10.247.119', 'port': 17729, 'protocol': 'TCP'} 
2026-02-03 00:17:17.576163 -Reason : Allowed Packet : 192.168.109.233 - Packet :{'source_ip': '192.168.109.233', 'destination_ip': '10.10.253.63', 'port': 28043, 'protocol': 'ICMP'} 
2026-02-03 00:17:17.672107 -Reason : Allowed Packet : 192.168.34.103 - Packet :{'source_ip': '192.168.34.103', 'destination_ip': '10.10.30.228', 'port': 46618, 'protocol': 'ICMP'} 
2026-02-03 00:17:18.079275 -Reason : Allowed Packet : 192.168.38.133 - Packet :{'source_ip': '192.168.38.133', 'destination_ip': '10.10.140.87', 'port': 59422, 'protocol': 'UDP'} 
2026-02-03 00:17:18.158872 -Reason : Allowed Packet : 192.168.128.98 - Packet :{'source_ip': '192.168.128.98', 'destination_ip': '10.10.47.19', 'port': 66029, 'protocol': 'TCP'} 
2026-02-03 00:17:18.399417 -Reason : Allowed Packet : 192.168.92.62 - Packet :{'source_ip': '192.168.92.62', 'destination_ip': '10.10.248.73', 'port': 17043, 'protocol': 'TCP'} 
2026-02-03 00:17:18.577165 -Reason : Allowed Packet : 192.168.203.100 - Packet :{'source_ip': '192.168.203.100', 'destination_ip': '10.10.70.45', 'port': 40101, 'protocol': 'TCP'} 
2026-02-03 00:17:18.674553 -Reason : Allowed Packet : 192.168.35.16 - Packet :{'source_ip': '192.168.35.16', 'destination_ip': '10.10.124.225', 'port': 25286, 'protocol': 'TCP'} 
2026-02-03 00:17:19.080545 -Reason : Allowed Packet : 192.168.5.138 - Packet :{'source_ip': '192.168.5.138', 'destination_ip': '10.10.92.66', 'port': 34572, 'protocol': 'ICMP'} 
2026-02-03 00:17:19.160388 -Reason : Allowed Packet : 192.168.60.240 - Packet :{'source_ip': '192.168.60.240', 'destination_ip': '10.10.187.149', 'port': 39493, 'protocol': 'UDP'} 
