2026-02-03 00:06:47.344910 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.0.139', 'destination_ip': '10.10.180.254', 'port': 18709, 'protocol': 'UDP'} 
2026-02-03 00:15:42.867987 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.96.90', 'destination_ip': '10.10.203.22', 'port': 43989, 'protocol': 'ICMP'} 
2026-02-03 00:15:43.091902 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.61.183', 'destination_ip': '10.10.210.35', 'port': 24957, 'protocol': 'TCP'} 
2026-02-03 00:15:43.301872 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.71.99', 'destination_ip': '10.10.128.93', 'port': 59140, 'protocol': 'ICMP'} 
2026-02-03 00:15:43.396399 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.78.41', 'destination_ip': '10.10.6.31', 'port': 62766, 'protocol': 'ICMP'} 
2026-02-03 00:15:43.797114 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.45.52', 'destination_ip': '10.10.25.100', 'port': 13090, 'protocol': 'ICMP'} 
2026-02-03 00:15:43.869496 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.90.227', 'destination_ip': '10.10.148.8', 'port': 37738, 'protocol': 'ICMP'} 
2026-02-03 00:15:44.093960 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.116.28', 'destination_ip': '10.10.101.140', 'port': 12569, 'protocol': 'ICMP'} 
2026-02-03 00:15:44.303441 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.98.34', 'destination_ip': '10.10.215.218', 'port': 62844, 'protocol': 'TCP'} 
2026-02-03 00:15:44.398453 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.86.37', 'destination_ip': '10.10.6.214', 'port': 8808, 'protocol': 'ICMP'} 
2026-02-03 00:15:44.799760 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.66.225', 'destination_ip': '10.10.196.8', 'port': 3922, 'protocol': 'ICMP'} 
2026-02-03 00:15:44.871549 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.169.239', 'destination_ip': '10.10.60.30', 'port': 5315, 'protocol': 'UDP'} 
2026-02-03 00:15:45.096906 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.137.161', 'destination_ip': '10.10.29.75', 'port': 52758, 'protocol': 'ICMP'} 
2026-02-03 00:15:45.304550 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.132.78', 'destination_ip': '10.10.201.153', 'port': 7478, 'protocol': 'ICMP'} 
2026-02-03 00:15:45.400886 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.213.243', 'destination_ip': '10.10.161.204', 'port': 5658, 'protocol': 'ICMP'} 
2026-02-03 00:15:45.804747 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.215.187', 'destination_ip': '10.10.115.61', 'port': 51699, 'protocol': 'TCP'} 
2026-02-03 00:15:45.873665 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.52.132', 'destination_ip': '10.10.215.229', 'port': 65736, 'protocol': 'ICMP'} 
2026-02-03 00:15:46.098078 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.111.124', 'destination_ip': '10.10.134.209', 'port': 66140, 'protocol': 'TCP'} 
2026-02-03 00:15:46.306300 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.112.200', 'destination_ip': '10.10.33.216', 'port': 35711, 'protocol': 'TCP'} 
2026-02-03 00:15:46.404663 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.6.150', 'destination_ip': '10.10.36.11', 'port': 21672, 'protocol': 'ICMP'} 
2026-02-03 00:15:46.806840 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.158.200', 'destination_ip': '10.10.224.117', 'port': 53599, 'protocol': 'ICMP'} 
2026-02-03 00:15:46.875812 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.168.10', 'destination_ip': '10.10.233.137', 'port': 59264, 'protocol': 'TCP'} 
2026-02-03 00:15:47.100583 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.183.99', 'destination_ip': '10.10.138.30', 'port': 13401, 'protocol': 'UDP'} 
2026-02-03 00:15:47.308011 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.189.163', 'destination_ip': '10.10.218.154', 'port': 34336, 'protocol': 'TCP'} 
2026-02-03 00:15:47.406202 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.88.166', 'destination_ip': '10.10.172.124', 'port': 60077, 'protocol': 'TCP'} 
2026-02-03 00:15:47.808939 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.14.9', 'destination_ip': '10.10.4.207', 'port': 29278, 'protocol': 'UDP'} 
2026-02-03 00:15:47.877827 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.220.79', 'destination_ip': '10.10.129.79', 'port': 31022, 'protocol': 'TCP'} 
2026-02-03 00:15:48.101949 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.179.7', 'destination_ip': '10.10.119.146', 'port': 2597, 'protocol': 'UDP'} 
2026-02-03 00:15:48.310545 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.121.93', 'destination_ip': '10.10.5.76', 'port': 37631, 'protocol': 'ICMP'} 
2026-02-03 00:15:48.408985 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.11.180', 'destination_ip': '10.10.224.166', 'port': 49257, 'protocol': 'TCP'} 
2026-02-03 00:15:48.811065 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.56.20', 'destination_ip': '10.10.45.47', 'port': 47248, 'protocol': 'TCP'} 
2026-02-03 00:15:48.882178 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.149.45', 'destination_ip': '10.10.97.72', 'port': 16907, 'protocol': 'TCP'} 
2026-02-03 00:15:49.104710 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.208.109', 'destination_ip': '10.10.98.145', 'port': 33358, 'protocol': 'UDP'} 
2026-02-03 00:15:49.313977 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.115.246', 'destination_ip': '10.10.184.228', 'port': 16165, 'protocol': 'TCP'} 
2026-02-03 00:15:49.411232 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.231.101', 'destination_ip': '10.10.56.48', 'port': 21325, 'protocol': 'ICMP'} 
2026-02-03 00:15:49.813943 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.103.37', 'destination_ip': '10.10.214.247', 'port': 345, 'protocol': 'UDP'} 
2026-02-03 00:15:49.885112 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.220.152', 'destination_ip': '10.10.186.28', 'port': 46599, 'protocol': 'TCP'} 
2026-02-03 00:15:50.107058 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.152.171', 'destination_ip': '10.10.117.212', 'port': 22924, 'protocol': 'UDP'} 
2026-02-03 00:15:50.315836 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.149.96', 'destination_ip': '10.10.137.9', 'port': 16649, 'protocol': 'UDP'} 
2026-02-03 00:15:50.413246 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.22.70', 'destination_ip': '10.10.228.132', 'port': 26661, 'protocol': 'UDP'} 
2026-02-03 00:15:50.816553 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.178.41', 'destination_ip': '10.10.63.129', 'port': 39779, 'protocol': 'UDP'} 
2026-02-03 00:15:50.887161 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.26.47', 'destination_ip': '10.10.54.77', 'port': 52890, 'protocol': 'UDP'} 
2026-02-03 00:15:51.109870 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.232.57', 'destination_ip': '10.10.126.156', 'port': 55835, 'protocol': 'TCP'} 
2026-02-03 00:15:51.317791 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.140.54', 'destination_ip': '10.10.221.248', 'port': 57846, 'protocol': 'ICMP'} 
2026-02-03 00:15:51.414626 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.68.90', 'destination_ip': '10.10.30.247', 'port': 20347, 'protocol': 'UDP'} 
2026-02-03 00:15:51.817917 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.28.135', 'destination_ip': '10.10.1.89', 'port': 52827, 'protocol': 'TCP'} 
2026-02-03 00:15:51.889968 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.156.135', 'destination_ip': '10.10.17.3', 'port': 36923, 'protocol': 'UDP'} 
2026-02-03 00:15:52.112047 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.18.137', 'destination_ip': '10.10.151.183', 'port': 54984, 'protocol': 'UDP'} 
2026-02-03 00:15:52.319357 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.85.47', 'destination_ip': '10.10.28.220', 'port': 42234, 'protocol': 'UDP'} 
2026-02-03 00:15:52.416016 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.79.209', 'destination_ip': '10.10.122.231', 'port': 61815, 'protocol': 'ICMP'} 
2026-02-03 00:15:52.820409 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.146.77', 'destination_ip': '10.10.192.68', 'port': 39525, 'protocol': 'TCP'} 
2026-02-03 00:15:52.892680 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.84.145', 'destination_ip': '10.10.242.79', 'port': 4143, 'protocol': 'UDP'} 
2026-02-03 00:15:53.114852 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.119.65', 'destination_ip': '10.10.72.121', 'port': 22150, 'protocol': 'ICMP'} 
2026-02-03 00:15:53.321282 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.232.42', 'destination_ip': '10.10.30.41', 'port': 39457, 'protocol': 'UDP'} 
2026-02-03 00:15:53.417133 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.58.42', 'destination_ip': '10.10.207.105', 'port': 23707, 'protocol': 'UDP'} 
2026-02-03 00:15:53.823005 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.12.76', 'destination_ip': '10.10.26.78', 'port': 41900, 'protocol': 'TCP'} 
2026-02-03 00:15:53.894612 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.69.59', 'destination_ip': '10.10.1.220', 'port': 35943, 'protocol': 'ICMP'} 
2026-02-03 00:15:54.118237 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.228.21', 'destination_ip': '10.10.27.137', 'port': 6580, 'protocol': 'ICMP'} 
2026-02-03 00:15:54.323142 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.158.107', 'destination_ip': '10.10.84.168', 'port': 46551, 'protocol': 'TCP'} 
2026-02-03 00:15:54.418635 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.60.138', 'destination_ip': '10.10.37.88', 'port': 50277, 'protocol': 'UDP'} 
2026-02-03 00:15:54.824778 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.155.208', 'destination_ip': '10.10.243.108', 'port': 55374, 'protocol': 'UDP'} 
2026-02-03 00:15:54.898338 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.14.87', 'destination_ip': '10.10.194.31', 'port': 28250, 'protocol': 'TCP'} 
2026-02-03 00:15:55.120955 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.217.178', 'destination_ip': '10.10.86.57', 'port': 33483, 'protocol': 'ICMP'} 
2026-02-03 00:15:55.324768 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.2.121', 'destination_ip': '10.10.99.117', 'port': 21230, 'protocol': 'TCP'} 
2026-02-03 00:15:55.419847 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.122.228', 'destination_ip': '10.10.190.148', 'port': 3052, 'protocol': 'UDP'} 
2026-02-03 00:15:55.825764 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.190.0', 'destination_ip': '10.10.60.76', 'port': 57303, 'protocol': 'TCP'} 
2026-02-03 00:15:55.899418 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.189.182', 'destination_ip': '10.10.90.15', 'port': 29272, 'protocol': 'UDP'} 
2026-02-03 00:15:56.122374 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.62.43', 'destination_ip': '10.10.97.54', 'port': 27076, 'protocol': 'ICMP'} 
2026-02-03 00:15:56.327504 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.52.126', 'destination_ip': '10.10.114.215', 'port': 48477, 'protocol': 'ICMP'} 
2026-02-03 00:15:56.422864 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.144.63', 'destination_ip': '10.10.240.231', 'port': 53808, 'protocol': 'UDP'} 
2026-02-03 00:15:56.827456 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.97.91', 'destination_ip': '10.10.187.170', 'port': 51546, 'protocol': 'TCP'} 
2026-02-03 00:15:56.901563 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.21.68', 'destination_ip': '10.10.33.246', 'port': 29668, 'protocol': 'ICMP'} 
2026-02-03 00:15:57.123800 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.161.219', 'destination_ip': '10.10.45.1', 'port': 11359, 'protocol': 'ICMP'} 
2026-02-03 00:15:57.329383 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.95.78', 'destination_ip': '10.10.23.60', 'port': 31122, 'protocol': 'ICMP'} 
2026-02-03 00:15:57.425003 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.107.215', 'destination_ip': '10.10.142.72', 'port': 54716, 'protocol': 'TCP'} 
2026-02-03 00:15:57.830439 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.193.79', 'destination_ip': '10.10.248.22', 'port': 12237, 'protocol': 'UDP'} 
2026-02-03 00:15:57.904699 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.167.223', 'destination_ip': '10.10.146.74', 'port': 54059, 'protocol': 'TCP'} 
2026-02-03 00:15:58.125057 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.36.190', 'destination_ip': '10.10.85.43', 'port': 66197, 'protocol': 'ICMP'} 
2026-02-03 00:15:58.331658 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.211.94', 'destination_ip': '10.10.99.162', 'port': 12920, 'protocol': 'UDP'} 
2026-02-03 00:15:58.426345 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.80.203', 'destination_ip': '10.10.48.230', 'port': 34925, 'protocol': 'TCP'} 
2026-02-03 00:15:58.831907 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.173.76', 'destination_ip': '10.10.205.47', 'port': 64422, 'protocol': 'TCP'} 
2026-02-03 00:15:58.908143 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.244.183', 'destination_ip': '10.10.229.106', 'port': 52231, 'protocol': 'ICMP'} 
2026-02-03 00:15:59.126711 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.238.94', 'destination_ip': '10.10.29.62', 'port': 39614, 'protocol': 'TCP'} 
2026-02-03 00:15:59.333853 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.80.228', 'destination_ip': '10.10.77.253', 'port': 29789, 'protocol': 'UDP'} 
2026-02-03 00:15:59.430074 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.24.124', 'destination_ip': '10.10.46.8', 'port': 20343, 'protocol': 'ICMP'} 
2026-02-03 00:15:59.836248 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.89.208', 'destination_ip': '10.10.232.88', 'port': 50535, 'protocol': 'ICMP'} 
2026-02-03 00:15:59.910157 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.39.29', 'destination_ip': '10.10.247.205', 'port': 5254, 'protocol': 'UDP'} 
2026-02-03 00:16:00.129621 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.170.243', 'destination_ip': '10.10.56.236', 'port': 52212, 'protocol': 'ICMP'} 
2026-02-03 00:16:00.337175 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.197.96', 'destination_ip': '10.10.46.162', 'port': 62269, 'protocol': 'UDP'} 
2026-02-03 00:16:00.431662 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.104.184', 'destination_ip': '10.10.167.54', 'port': 17179, 'protocol': 'UDP'} 
2026-02-03 00:16:00.838171 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.32.24', 'destination_ip': '10.10.145.93', 'port': 38421, 'protocol': 'UDP'} 
2026-02-03 00:16:00.913368 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.87.196', 'destination_ip': '10.10.240.161', 'port': 30357, 'protocol': 'TCP'} 
2026-02-03 00:16:01.132439 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.39.156', 'destination_ip': '10.10.242.125', 'port': 16640, 'protocol': 'UDP'} 
2026-02-03 00:16:01.339533 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.15.55', 'destination_ip': '10.10.195.72', 'port': 60901, 'protocol': 'UDP'} 
2026-02-03 00:16:01.434281 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.25.59', 'destination_ip': '10.10.152.111', 'port': 32947, 'protocol': 'ICMP'} 
2026-02-03 00:16:01.841279 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.42.155', 'destination_ip': '10.10.67.84', 'port': 46470, 'protocol': 'TCP'} 
2026-02-03 00:16:01.915382 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.30.94', 'destination_ip': '10.10.124.147', 'port': 42941, 'protocol': 'TCP'} 
2026-02-03 00:16:02.134527 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.32.4', 'destination_ip': '10.10.20.215', 'port': 22096, 'protocol': 'ICMP'} 
2026-02-03 00:16:02.341658 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.134.106', 'destination_ip': '10.10.145.9', 'port': 50573, 'protocol': 'UDP'} 
2026-02-03 00:16:02.436909 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.195.190', 'destination_ip': '10.10.146.251', 'port': 22491, 'protocol': 'TCP'} 
2026-02-03 00:16:02.844270 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.235.38', 'destination_ip': '10.10.213.56', 'port': 54151, 'protocol': 'UDP'} 
2026-02-03 00:16:02.916920 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.7.67', 'destination_ip': '10.10.155.182', 'port': 58469, 'protocol': 'ICMP'} 
2026-02-03 00:16:03.135774 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.162.96', 'destination_ip': '10.10.77.116', 'port': 21783, 'protocol': 'ICMP'} 
2026-02-03 00:16:03.343441 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.202.40', 'destination_ip': '10.10.174.131', 'port': 57626, 'protocol': 'UDP'} 
2026-02-03 00:16:03.439172 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.186.64', 'destination_ip': '10.10.138.166', 'port': 32834, 'protocol': 'ICMP'} 
2026-02-03 00:16:03.848147 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.115.121', 'destination_ip': '10.10.212.34', 'port': 6932, 'protocol': 'UDP'} 
2026-02-03 00:16:03.919334 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.131.53', 'destination_ip': '10.10.228.136', 'port': 29811, 'protocol': 'TCP'} 
2026-02-03 00:16:04.137573 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.100.221', 'destination_ip': '10.10.174.20', 'port': 37572, 'protocol': 'UDP'} 
2026-02-03 00:16:04.345773 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.148.206', 'destination_ip': '10.10.185.0', 'port': 2859, 'protocol': 'ICMP'} 
2026-02-03 00:16:04.441078 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.49.20', 'destination_ip': '10.10.12.151', 'port': 30903, 'protocol': 'ICMP'} 
2026-02-03 00:16:04.849323 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.82.65', 'destination_ip': '10.10.128.13', 'port': 50408, 'protocol': 'UDP'} 
2026-02-03 00:16:04.921985 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.105.64', 'destination_ip': '10.10.130.196', 'port': 47206, 'protocol': 'TCP'} 
2026-02-03 00:16:05.140636 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.232.23', 'destination_ip': '10.10.6.96', 'port': 25274, 'protocol': 'UDP'} 
2026-02-03 00:16:05.347587 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.214.179', 'destination_ip': '10.10.140.34', 'port': 40956, 'protocol': 'UDP'} 
2026-02-03 00:16:05.446024 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.91.106', 'destination_ip': '10.10.117.155', 'port': 12475, 'protocol': 'TCP'} 
2026-02-03 00:16:05.853521 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.86.52', 'destination_ip': '10.10.202.177', 'port': 30213, 'protocol': 'UDP'} 
2026-02-03 00:16:05.924670 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.53.48', 'destination_ip': '10.10.66.202', 'port': 16911, 'protocol': 'TCP'} 
2026-02-03 00:16:06.144533 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.230.4', 'destination_ip': '10.10.245.254', 'port': 44072, 'protocol': 'UDP'} 
2026-02-03 00:16:06.351158 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.0.238', 'destination_ip': '10.10.143.243', 'port': 31741, 'protocol': 'UDP'} 
